x,y,z,k
-2.777,-46.014,-18.605,610.7915
-2.777,-46.014,-17.941,610.9703
-2.777,-46.014,-17.277,611.2515
-2.777,-46.014,-16.613,611.5275
-2.777,-46.014,-15.949,611.7718
-2.777,-46.014,-15.284,612.0509
-2.777,-46.014,-14.620,612.3017
-2.777,-46.014,-13.956,612.5452
-2.777,-46.014,-13.292,612.8134
-2.777,-46.014,-12.628,613.0386
-2.777,-46.014,-11.964,613.2839
-2.777,-46.014,-11.300,613.6000
-2.777,-46.014,-10.636,613.8759
-2.777,-46.014,-9.972,614.1212
-2.777,-46.014,-9.307,614.3750
-2.777,-46.014,-8.643,614.6171
-2.777,-46.014,-7.979,614.8963
-2.777,-46.014,-7.315,615.1486
-2.777,-46.014,-6.651,615.3816
-2.777,-46.014,-5.987,615.6492
-2.777,-46.014,-5.323,615.9192
-2.777,-46.014,-4.659,616.1750
-2.777,-46.014,-3.995,616.4061
-2.777,-46.014,-3.330,616.6205
-2.777,-46.014,-2.666,616.8510
-2.777,-46.014,-2.002,617.1098
-2.777,-46.014,-1.338,617.3992
-2.777,-46.014,-0.674,617.6424
-2.777,-46.014,-0.010,617.8512
-2.777,-46.014,0.654,618.0906
-2.777,-46.014,1.318,618.3169
-2.777,-46.014,1.982,618.5369
-2.777,-46.014,2.647,618.7704
-2.777,-46.014,3.311,619.0213
-2.777,-46.014,3.975,619.3042
-2.777,-46.014,4.639,619.5799
-2.777,-46.014,5.303,619.8486
-2.777,-46.014,5.967,620.1341
-2.777,-46.014,6.631,620.4146
-2.777,-46.014,7.295,620.6928
-2.777,-46.014,7.959,620.9903
-2.777,-46.014,8.624,621.2938
-2.777,-46.014,9.288,621.5996
-2.777,-46.014,9.952,621.9061
-2.777,-46.014,10.616,622.1960
-2.777,-46.014,11.280,622.4875
-2.777,-46.014,11.944,622.8100
-2.777,-46.014,12.608,623.1275
-2.777,-46.014,13.272,623.3959
-2.777,-46.014,13.936,623.6209
-2.777,-46.014,14.600,623.8751
-2.777,-46.014,15.265,624.1371
-2.777,-46.014,15.929,624.3673
-2.777,-46.014,16.593,624.5677
-2.777,-46.014,17.257,624.7605
-2.777,-46.014,17.921,624.9594
-2.777,-46.014,18.585,625.1376
-2.777,-46.014,19.249,625.3215
-2.777,-46.014,19.913,625.4382
-2.777,-46.014,20.577,625.5170
-2.777,-46.014,21.242,625.6189
-2.777,-46.014,21.906,625.6959
-2.777,-46.014,22.570,625.7346
-2.777,-46.014,23.234,625.7138
-2.777,-46.014,23.898,625.6659
-2.777,-46.014,24.562,625.6239
-2.777,-46.014,25.226,625.5782
-2.777,-46.014,25.890,625.4825
-2.777,-46.014,26.554,625.3310
-2.777,-46.014,27.219,625.1721
-2.777,-46.014,27.883,625.0333
-2.777,-46.014,28.547,624.8612
-2.777,-46.014,29.211,624.6489
-2.777,-46.014,29.875,624.4249
-2.777,-46.014,30.539,624.1101
-2.777,-46.014,31.203,623.7906
-2.777,-46.014,31.867,623.5195
-2.777,-46.014,32.531,623.2631
-2.777,-46.014,33.196,622.9622
-2.777,-46.014,33.860,622.6982
-2.777,-44.877,-18.605,613.8513
-2.777,-44.877,-17.941,613.9875
-2.777,-44.877,-17.277,614.1906
-2.777,-44.877,-16.613,614.4384
-2.777,-44.877,-15.949,614.6814
-2.777,-44.877,-15.284,614.8978
-2.777,-44.877,-14.620,615.0952
-2.777,-44.877,-13.956,615.2849
-2.777,-44.877,-13.292,615.5175
-2.777,-44.877,-12.628,615.7090
-2.777,-44.877,-11.964,615.8882
-2.777,-44.877,-11.300,616.0988
-2.777,-44.877,-10.636,616.3066
-2.777,-44.877,-9.972,616.4803
-2.777,-44.877,-9.307,616.6676
-2.777,-44.877,-8.643,616.8565
-2.777,-44.877,-7.979,617.0714
-2.777,-44.877,-7.315,617.3274
-2.777,-44.877,-6.651,617.5759
-2.777,-44.877,-5.987,617.7759
-2.777,-44.877,-5.323,617.9768
-2.777,-44.877,-4.659,618.2086
-2.777,-44.877,-3.995,618.4710
-2.777,-44.877,-3.330,618.6807
-2.777,-44.877,-2.666,618.8629
-2.777,-44.877,-2.002,619.0743
-2.777,-44.877,-1.338,619.3006
-2.777,-44.877,-0.674,619.5232
-2.777,-44.877,-0.010,619.7291
-2.777,-44.877,0.654,619.9367
-2.777,-44.877,1.318,620.1140
-2.777,-44.877,1.982,620.2969
-2.777,-44.877,2.647,620.5123
-2.777,-44.877,3.311,620.7136
-2.777,-44.877,3.975,620.9176
-2.777,-44.877,4.639,621.0990
-2.777,-44.877,5.303,621.2962
-2.777,-44.877,5.967,621.5214
-2.777,-44.877,6.631,621.7279
-2.777,-44.877,7.295,621.9206
-2.777,-44.877,7.959,622.1339
-2.777,-44.877,8.624,622.3769
-2.777,-44.877,9.288,622.6197
-2.777,-44.877,9.952,622.8620
-2.777,-44.877,10.616,623.0919
-2.777,-44.877,11.280,623.3411
-2.777,-44.877,11.944,623.6206
-2.777,-44.877,12.608,623.8797
-2.777,-44.877,13.272,624.1077
-2.777,-44.877,13.936,624.3301
-2.777,-44.877,14.600,624.5846
-2.777,-44.877,15.265,624.8493
-2.777,-44.877,15.929,625.0732
-2.777,-44.877,16.593,625.2681
-2.777,-44.877,17.257,625.4752
-2.777,-44.877,17.921,625.6959
-2.777,-44.877,18.585,625.8856
-2.777,-44.877,19.249,626.0616
-2.777,-44.877,19.913,626.2273
-2.777,-44.877,20.577,626.3575
-2.777,-44.877,21.242,626.4973
-2.777,-44.877,21.906,626.6322
-2.777,-44.877,22.570,626.7251
-2.777,-44.877,23.234,626.7874
-2.777,-44.877,23.898,626.8373
-2.777,-44.877,24.562,626.8679
-2.777,-44.877,25.226,626.9300
-2.777,-44.877,25.890,626.9564
-2.777,-44.877,26.554,626.9222
-2.777,-44.877,27.219,626.8541
-2.777,-44.877,27.883,626.7827
-2.777,-44.877,28.547,626.7127
-2.777,-44.877,29.211,626.6253
-2.777,-44.877,29.875,626.5142
-2.777,-44.877,30.539,626.3157
-2.777,-44.877,31.203,626.1033
-2.777,-44.877,31.867,625.8967
-2.777,-44.877,32.531,625.7255
-2.777,-44.877,33.196,625.5211
-2.777,-44.877,33.860,625.2973
-2.777,-43.741,-18.605,615.7897
-2.777,-43.741,-17.941,615.9390
-2.777,-43.741,-17.277,616.0973
-2.777,-43.741,-16.613,616.2648
-2.777,-43.741,-15.949,616.4343
-2.777,-43.741,-15.284,616.5777
-2.777,-43.741,-14.620,616.7622
-2.777,-43.741,-13.956,616.9381
-2.777,-43.741,-13.292,617.1249
-2.777,-43.741,-12.628,617.2841
-2.777,-43.741,-11.964,617.4301
-2.777,-43.741,-11.300,617.5989
-2.777,-43.741,-10.636,617.7988
-2.777,-43.741,-9.972,617.9743
-2.777,-43.741,-9.307,618.1164
-2.777,-43.741,-8.643,618.2501
-2.777,-43.741,-7.979,618.4184
-2.777,-43.741,-7.315,618.6306
-2.777,-43.741,-6.651,618.8444
-2.777,-43.741,-5.987,619.0212
-2.777,-43.741,-5.323,619.1906
-2.777,-43.741,-4.659,619.3769
-2.777,-43.741,-3.995,619.6012
-2.777,-43.741,-3.330,619.8324
-2.777,-43.741,-2.666,620.0410
-2.777,-43.741,-2.002,620.2551
-2.777,-43.741,-1.338,620.4518
-2.777,-43.741,-0.674,620.6690
-2.777,-43.741,-0.010,620.9020
-2.777,-43.741,0.654,621.1420
-2.777,-43.741,1.318,621.3620
-2.777,-43.741,1.982,621.5571
-2.777,-43.741,2.647,621.7738
-2.777,-43.741,3.311,621.9719
-2.777,-43.741,3.975,622.1854
-2.777,-43.741,4.639,622.3837
-2.777,-43.741,5.303,622.5801
-2.777,-43.741,5.967,622.7761
-2.777,-43.741,6.631,622.9512
-2.777,-43.741,7.295,623.1234
-2.777,-43.741,7.959,623.2929
-2.777,-43.741,8.624,623.4688
-2.777,-43.741,9.288,623.6318
-2.777,-43.741,9.952,623.7858
-2.777,-43.741,10.616,623.9402
-2.777,-43.741,11.280,624.1376
-2.777,-43.741,11.944,624.3447
-2.777,-43.741,12.608,624.5026
-2.777,-43.741,13.272,624.6386
-2.777,-43.741,13.936,624.8135
-2.777,-43.741,14.600,625.0028
-2.777,-43.741,15.265,625.2187
-2.777,-43.741,15.929,625.4160
-2.777,-43.741,16.593,625.5979
-2.777,-43.741,17.257,625.7976
-2.777,-43.741,17.921,625.9873
-2.777,-43.741,18.585,626.1657
-2.777,-43.741,19.249,626.3537
-2.777,-43.741,19.913,626.5397
-2.777,-43.741,20.577,626.6793
-2.777,-43.741,21.242,626.8154
-2.777,-43.741,21.906,626.9679
-2.777,-43.741,22.570,627.1096
-2.777,-43.741,23.234,627.2156
-2.777,-43.741,23.898,627.3200
-2.777,-43.741,24.562,627.3783
-2.777,-43.741,25.226,627.4839
-2.777,-43.741,25.890,627.5783
-2.777,-43.741,26.554,627.6157
-2.777,-43.741,27.219,627.6525
-2.777,-43.741,27.883,627.6703
-2.777,-43.741,28.547,627.6783
-2.777,-43.741,29.211,627.6944
-2.777,-43.741,29.875,627.7092
-2.777,-43.741,30.539,627.6361
-2.777,-43.741,31.203,627.5287
-2.777,-43.741,31.867,627.3834
-2.777,-43.741,32.531,627.2881
-2.777,-43.741,33.196,627.1871
-2.777,-43.741,33.860,627.0385
-2.777,-42.605,-18.605,616.6474
-2.777,-42.605,-17.941,616.7788
-2.777,-42.605,-17.277,616.9102
-2.777,-42.605,-16.613,617.0007
-2.777,-42.605,-15.949,617.0750
-2.777,-42.605,-15.284,617.1287
-2.777,-42.605,-14.620,617.2385
-2.777,-42.605,-13.956,617.3467
-2.777,-42.605,-13.292,617.4603
-2.777,-42.605,-12.628,617.5747
-2.777,-42.605,-11.964,617.6634
-2.777,-42.605,-11.300,617.7871
-2.777,-42.605,-10.636,617.9601
-2.777,-42.605,-9.972,618.1279
-2.777,-42.605,-9.307,618.2577
-2.777,-42.605,-8.643,618.3622
-2.777,-42.605,-7.979,618.5164
-2.777,-42.605,-7.315,618.7007
-2.777,-42.605,-6.651,618.9050
-2.777,-42.605,-5.987,619.1104
-2.777,-42.605,-5.323,619.3092
-2.777,-42.605,-4.659,619.5012
-2.777,-42.605,-3.995,619.6828
-2.777,-42.605,-3.330,619.8986
-2.777,-42.605,-2.666,620.1348
-2.777,-42.605,-2.002,620.4078
-2.777,-42.605,-1.338,620.6527
-2.777,-42.605,-0.674,620.8774
-2.777,-42.605,-0.010,621.1235
-2.777,-42.605,0.654,621.4144
-2.777,-42.605,1.318,621.7227
-2.777,-42.605,1.982,621.9747
-2.777,-42.605,2.647,622.1890
-2.777,-42.605,3.311,622.4194
-2.777,-42.605,3.975,622.6815
-2.777,-42.605,4.639,622.9245
-2.777,-42.605,5.303,623.1652
-2.777,-42.605,5.967,623.3721
-2.777,-42.605,6.631,623.5443
-2.777,-42.605,7.295,623.7616
-2.777,-42.605,7.959,623.9538
-2.777,-42.605,8.624,624.1237
-2.777,-42.605,9.288,624.2771
-2.777,-42.605,9.952,624.3775
-2.777,-42.605,10.616,624.4926
-2.777,-42.605,11.280,624.6414
-2.777,-42.605,11.944,624.7792
-2.777,-42.605,12.608,624.8706
-2.777,-42.605,13.272,624.9243
-2.777,-42.605,13.936,625.0096
-2.777,-42.605,14.600,625.0867
-2.777,-42.605,15.265,625.1913
-2.777,-42.605,15.929,625.2915
-2.777,-42.605,16.593,625.3764
-2.777,-42.605,17.257,625.4778
-2.777,-42.605,17.921,625.5877
-2.777,-42.605,18.585,625.6923
-2.777,-42.605,19.249,625.8433
-2.777,-42.605,19.913,626.0036
-2.777,-42.605,20.577,626.1190
-2.777,-42.605,21.242,626.2202
-2.777,-42.605,21.906,626.3252
-2.777,-42.605,22.570,626.4618
-2.777,-42.605,23.234,626.5955
-2.777,-42.605,23.898,626.7161
-2.777,-42.605,24.562,626.7818
-2.777,-42.605,25.226,626.8728
-2.777,-42.605,25.890,626.9803
-2.777,-42.605,26.554,627.0725
-2.777,-42.605,27.219,627.1833
-2.777,-42.605,27.883,627.2833
-2.777,-42.605,28.547,627.3558
-2.777,-42.605,29.211,627.4469
-2.777,-42.605,29.875,627.5657
-2.777,-42.605,30.539,627.6172
-2.777,-42.605,31.203,627.6142
-2.777,-42.605,31.867,627.5995
-2.777,-42.605,32.531,627.6287
-2.777,-42.605,33.196,627.6624
-2.777,-42.605,33.860,627.6394
-2.777,-41.469,-18.605,616.5178
-2.777,-41.469,-17.941,616.5843
-2.777,-41.469,-17.277,616.6658
-2.777,-41.469,-16.613,616.7194
-2.777,-41.469,-15.949,616.7606
-2.777,-41.469,-15.284,616.7773
-2.777,-41.469,-14.620,616.8408
-2.777,-41.469,-13.956,616.9145
-2.777,-41.469,-13.292,616.9991
-2.777,-41.469,-12.628,617.0889
-2.777,-41.469,-11.964,617.1489
-2.777,-41.469,-11.300,617.2137
-2.777,-41.469,-10.636,617.3309
-2.777,-41.469,-9.972,617.4710
-2.777,-41.469,-9.307,617.5825
-2.777,-41.469,-8.643,617.6879
-2.777,-41.469,-7.979,617.8140
-2.777,-41.469,-7.315,617.9666
-2.777,-41.469,-6.651,618.1497
-2.777,-41.469,-5.987,618.3401
-2.777,-41.469,-5.323,618.5351
-2.777,-41.469,-4.659,618.7299
-2.777,-41.469,-3.995,618.9280
-2.777,-41.469,-3.330,619.1468
-2.777,-41.469,-2.666,619.3752
-2.777,-41.469,-2.002,619.6284
-2.777,-41.469,-1.338,619.8801
-2.777,-41.469,-0.674,620.1101
-2.777,-41.469,-0.010,620.3430
-2.777,-41.469,0.654,620.6259
-2.777,-41.469,1.318,620.9485
-2.777,-41.469,1.982,621.2361
-2.777,-41.469,2.647,621.4718
-2.777,-41.469,3.311,621.7412
-2.777,-41.469,3.975,622.0280
-2.777,-41.469,4.639,622.3259
-2.777,-41.469,5.303,622.6282
-2.777,-41.469,5.967,622.8747
-2.777,-41.469,6.631,623.0913
-2.777,-41.469,7.295,623.3575
-2.777,-41.469,7.959,623.6109
-2.777,-41.469,8.624,623.8400
-2.777,-41.469,9.288,624.0333
-2.777,-41.469,9.952,624.1609
-2.777,-41.469,10.616,624.3324
-2.777,-41.469,11.280,624.4987
-2.777,-41.469,11.944,624.6152
-2.777,-41.469,12.608,624.7120
-2.777,-41.469,13.272,624.7809
-2.777,-41.469,13.936,624.8572
-2.777,-41.469,14.600,624.8791
-2.777,-41.469,15.265,624.9018
-2.777,-41.469,15.929,624.9072
-2.777,-41.469,16.593,624.8691
-2.777,-41.469,17.257,624.8744
-2.777,-41.469,17.921,624.9018
-2.777,-41.469,18.585,624.9168
-2.777,-41.469,19.249,624.9702
-2.777,-41.469,19.913,625.0347
-2.777,-41.469,20.577,625.0653
-2.777,-41.469,21.242,625.0893
-2.777,-41.469,21.906,625.1321
-2.777,-41.469,22.570,625.1861
-2.777,-41.469,23.234,625.2462
-2.777,-41.469,23.898,625.3210
-2.777,-41.469,24.562,625.3959
-2.777,-41.469,25.226,625.4737
-2.777,-41.469,25.890,625.5642
-2.777,-41.469,26.554,625.6494
-2.777,-41.469,27.219,625.7624
-2.777,-41.469,27.883,625.8780
-2.777,-41.469,28.547,625.9814
-2.777,-41.469,29.211,626.1056
-2.777,-41.469,29.875,626.2457
-2.777,-41.469,30.539,626.3757
-2.777,-41.469,31.203,626.4694
-2.777,-41.469,31.867,626.5621
-2.777,-41.469,32.531,626.6743
-2.777,-41.469,33.196,626.7982
-2.777,-41.469,33.860,626.8657
-2.777,-40.333,-18.605,615.9885
-2.777,-40.333,-17.941,615.9991
-2.777,-40.333,-17.277,616.0154
-2.777,-40.333,-16.613,616.0300
-2.777,-40.333,-15.949,616.0502
-2.777,-40.333,-15.284,616.0815
-2.777,-40.333,-14.620,616.1172
-2.777,-40.333,-13.956,616.1752
-2.777,-40.333,-13.292,616.2396
-2.777,-40.333,-12.628,616.2877
-2.777,-40.333,-11.964,616.3510
-2.777,-40.333,-11.300,616.4027
-2.777,-40.333,-10.636,616.4905
-2.777,-40.333,-9.972,616.5835
-2.777,-40.333,-9.307,616.6533
-2.777,-40.333,-8.643,616.7642
-2.777,-40.333,-7.979,616.8667
-2.777,-40.333,-7.315,616.9528
-2.777,-40.333,-6.651,617.0530
-2.777,-40.333,-5.987,617.1854
-2.777,-40.333,-5.323,617.3252
-2.777,-40.333,-4.659,617.4887
-2.777,-40.333,-3.995,617.6726
-2.777,-40.333,-3.330,617.8344
-2.777,-40.333,-2.666,618.0048
-2.777,-40.333,-2.002,618.1893
-2.777,-40.333,-1.338,618.4161
-2.777,-40.333,-0.674,618.6279
-2.777,-40.333,-0.010,618.8583
-2.777,-40.333,0.654,619.1280
-2.777,-40.333,1.318,619.4036
-2.777,-40.333,1.982,619.6716
-2.777,-40.333,2.647,619.9491
-2.777,-40.333,3.311,620.2392
-2.777,-40.333,3.975,620.5093
-2.777,-40.333,4.639,620.8370
-2.777,-40.333,5.303,621.1585
-2.777,-40.333,5.967,621.4566
-2.777,-40.333,6.631,621.7338
-2.777,-40.333,7.295,622.0121
-2.777,-40.333,7.959,622.2951
-2.777,-40.333,8.624,622.5735
-2.777,-40.333,9.288,622.8368
-2.777,-40.333,9.952,623.0493
-2.777,-40.333,10.616,623.3047
-2.777,-40.333,11.280,623.5204
-2.777,-40.333,11.944,623.6823
-2.777,-40.333,12.608,623.8526
-2.777,-40.333,13.272,623.9843
-2.777,-40.333,13.936,624.1279
-2.777,-40.333,14.600,624.2205
-2.777,-40.333,15.265,624.2828
-2.777,-40.333,15.929,624.3301
-2.777,-40.333,16.593,624.3003
-2.777,-40.333,17.257,624.3131
-2.777,-40.333,17.921,624.3475
-2.777,-40.333,18.585,624.3505
-2.777,-40.333,19.249,624.3348
-2.777,-40.333,19.913,624.3060
-2.777,-40.333,20.577,624.2732
-2.777,-40.333,21.242,624.2422
-2.777,-40.333,21.906,624.1866
-2.777,-40.333,22.570,624.1261
-2.777,-40.333,23.234,624.0938
-2.777,-40.333,23.898,624.0546
-2.777,-40.333,24.562,624.0461
-2.777,-40.333,25.226,624.0561
-2.777,-40.333,25.890,624.0727
-2.777,-40.333,26.554,624.0734
-2.777,-40.333,27.219,624.1377
-2.777,-40.333,27.883,624.2197
-2.777,-40.333,28.547,624.2944
-2.777,-40.333,29.211,624.3903
-2.777,-40.333,29.875,624.4686
-2.777,-40.333,30.539,624.5782
-2.777,-40.333,31.203,624.7116
-2.777,-40.333,31.867,624.8339
-2.777,-40.333,32.531,624.9539
-2.777,-40.333,33.196,625.1059
-2.777,-40.333,33.860,625.2299
-2.777,-39.197,-18.605,615.4816
-2.777,-39.197,-17.941,615.4712
-2.777,-39.197,-17.277,615.4458
-2.777,-39.197,-16.613,615.3950
-2.777,-39.197,-15.949,615.3419
-2.777,-39.197,-15.284,615.3645
-2.777,-39.197,-14.620,615.4003
-2.777,-39.197,-13.956,615.4132
-2.777,-39.197,-13.292,615.3781
-2.777,-39.197,-12.628,615.3290
-2.777,-39.197,-11.964,615.3666
-2.777,-39.197,-11.300,615.3854
-2.777,-39.197,-10.636,615.3909
-2.777,-39.197,-9.972,615.4155
-2.777,-39.197,-9.307,615.4481
-2.777,-39.197,-8.643,615.5317
-2.777,-39.197,-7.979,615.6221
-2.777,-39.197,-7.315,615.6590
-2.777,-39.197,-6.651,615.7095
-2.777,-39.197,-5.987,615.8080
-2.777,-39.197,-5.323,615.9217
-2.777,-39.197,-4.659,616.0755
-2.777,-39.197,-3.995,616.2155
-2.777,-39.197,-3.330,616.2965
-2.777,-39.197,-2.666,616.4158
-2.777,-39.197,-2.002,616.5656
-2.777,-39.197,-1.338,616.7799
-2.777,-39.197,-0.674,616.9776
-2.777,-39.197,-0.010,617.1995
-2.777,-39.197,0.654,617.4147
-2.777,-39.197,1.318,617.6365
-2.777,-39.197,1.982,617.8951
-2.777,-39.197,2.647,618.2018
-2.777,-39.197,3.311,618.5123
-2.777,-39.197,3.975,618.7792
-2.777,-39.197,4.639,619.1118
-2.777,-39.197,5.303,619.4043
-2.777,-39.197,5.967,619.6850
-2.777,-39.197,6.631,620.0008
-2.777,-39.197,7.295,620.3269
-2.777,-39.197,7.959,620.6373
-2.777,-39.197,8.624,620.9408
-2.777,-39.197,9.288,621.2596
-2.777,-39.197,9.952,621.5417
-2.777,-39.197,10.616,621.8537
-2.777,-39.197,11.280,622.1261
-2.777,-39.197,11.944,622.3646
-2.777,-39.197,12.608,622.6234
-2.777,-39.197,13.272,622.8355
-2.777,-39.197,13.936,623.0421
-2.777,-39.197,14.600,623.2248
-2.777,-39.197,15.265,623.3702
-2.777,-39.197,15.929,623.5058
-2.777,-39.197,16.593,623.5896
-2.777,-39.197,17.257,623.6927
-2.777,-39.197,17.921,623.7941
-2.777,-39.197,18.585,623.8246
-2.777,-39.197,19.249,623.8220
-2.777,-39.197,19.913,623.8198
-2.777,-39.197,20.577,623.8334
-2.777,-39.197,21.242,623.8073
-2.777,-39.197,21.906,623.7108
-2.777,-39.197,22.570,623.6120
-2.777,-39.197,23.234,623.5399
-2.777,-39.197,23.898,623.4375
-2.777,-39.197,24.562,623.3468
-2.777,-39.197,25.226,623.2591
-2.777,-39.197,25.890,623.1857
-2.777,-39.197,26.554,623.1094
-2.777,-39.197,27.219,623.0799
-2.777,-39.197,27.883,623.0673
-2.777,-39.197,28.547,623.0642
-2.777,-39.197,29.211,623.0726
-2.777,-39.197,29.875,623.0730
-2.777,-39.197,30.539,623.1438
-2.777,-39.197,31.203,623.2349
-2.777,-39.197,31.867,623.3202
-2.777,-39.197,32.531,623.4186
-2.777,-39.197,33.196,623.5413
-2.777,-39.197,33.860,623.6674
-2.777,-38.061,-18.605,614.8352
-2.777,-38.061,-17.941,614.8253
-2.777,-38.061,-17.277,614.7602
-2.777,-38.061,-16.613,614.6279
-2.777,-38.061,-15.949,614.5074
-2.777,-38.061,-15.284,614.4996
-2.777,-38.061,-14.620,614.5247
-2.777,-38.061,-13.956,614.4749
-2.777,-38.061,-13.292,614.3483
-2.777,-38.061,-12.628,614.2704
-2.777,-38.061,-11.964,614.2747
-2.777,-38.061,-11.300,614.2295
-2.777,-38.061,-10.636,614.1756
-2.777,-38.061,-9.972,614.1816
-2.777,-38.061,-9.307,614.1760
-2.777,-38.061,-8.643,614.1965
-2.777,-38.061,-7.979,614.2777
-2.777,-38.061,-7.315,614.3285
-2.777,-38.061,-6.651,614.3665
-2.777,-38.061,-5.987,614.4151
-2.777,-38.061,-5.323,614.5263
-2.777,-38.061,-4.659,614.7010
-2.777,-38.061,-3.995,614.8344
-2.777,-38.061,-3.330,614.9013
-2.777,-38.061,-2.666,615.0077
-2.777,-38.061,-2.002,615.1514
-2.777,-38.061,-1.338,615.3868
-2.777,-38.061,-0.674,615.6337
-2.777,-38.061,-0.010,615.8890
-2.777,-38.061,0.654,616.0952
-2.777,-38.061,1.318,616.2805
-2.777,-38.061,1.982,616.5316
-2.777,-38.061,2.647,616.8393
-2.777,-38.061,3.311,617.1437
-2.777,-38.061,3.975,617.4255
-2.777,-38.061,4.639,617.7596
-2.777,-38.061,5.303,618.0506
-2.777,-38.061,5.967,618.3294
-2.777,-38.061,6.631,618.6524
-2.777,-38.061,7.295,618.9962
-2.777,-38.061,7.959,619.3034
-2.777,-38.061,8.624,619.6143
-2.777,-38.061,9.288,619.9415
-2.777,-38.061,9.952,620.2458
-2.777,-38.061,10.616,620.5663
-2.777,-38.061,11.280,620.8782
-2.777,-38.061,11.944,621.1648
-2.777,-38.061,12.608,621.4356
-2.777,-38.061,13.272,621.6895
-2.777,-38.061,13.936,621.9571
-2.777,-38.061,14.600,622.2170
-2.777,-38.061,15.265,622.4154
-2.777,-38.061,15.929,622.6030
-2.777,-38.061,16.593,622.8010
-2.777,-38.061,17.257,622.9839
-2.777,-38.061,17.921,623.1527
-2.777,-38.061,18.585,623.2580
-2.777,-38.061,19.249,623.3498
-2.777,-38.061,19.913,623.4504
-2.777,-38.061,20.577,623.5438
-2.777,-38.061,21.242,623.5599
-2.777,-38.061,21.906,623.5389
-2.777,-38.061,22.570,623.5427
-2.777,-38.061,23.234,623.5170
-2.777,-38.061,23.898,623.4455
-2.777,-38.061,24.562,623.3706
-2.777,-38.061,25.226,623.2731
-2.777,-38.061,25.890,623.1675
-2.777,-38.061,26.554,623.0468
-2.777,-38.061,27.219,622.9337
-2.777,-38.061,27.883,622.8014
-2.777,-38.061,28.547,622.6818
-2.777,-38.061,29.211,622.5989
-2.777,-38.061,29.875,622.4934
-2.777,-38.061,30.539,622.4548
-2.777,-38.061,31.203,622.4454
-2.777,-38.061,31.867,622.4313
-2.777,-38.061,32.531,622.4430
-2.777,-38.061,33.196,622.4707
-2.777,-38.061,33.860,622.5030
-2.777,-36.924,-18.605,613.7124
-2.777,-36.924,-17.941,613.7402
-2.777,-36.924,-17.277,613.6876
-2.777,-36.924,-16.613,613.5485
-2.777,-36.924,-15.949,613.4092
-2.777,-36.924,-15.284,613.3810
-2.777,-36.924,-14.620,613.4025
-2.777,-36.924,-13.956,613.3464
-2.777,-36.924,-13.292,613.2310
-2.777,-36.924,-12.628,613.1967
-2.777,-36.924,-11.964,613.1948
-2.777,-36.924,-11.300,613.1223
-2.777,-36.924,-10.636,613.0878
-2.777,-36.924,-9.972,613.1242
-2.777,-36.924,-9.307,613.1190
-2.777,-36.924,-8.643,613.1330
-2.777,-36.924,-7.979,613.2045
-2.777,-36.924,-7.315,613.2910
-2.777,-36.924,-6.651,613.3634
-2.777,-36.924,-5.987,613.4274
-2.777,-36.924,-5.323,613.5456
-2.777,-36.924,-4.659,613.7233
-2.777,-36.924,-3.995,613.9183
-2.777,-36.924,-3.330,614.0749
-2.777,-36.924,-2.666,614.2122
-2.777,-36.924,-2.002,614.3529
-2.777,-36.924,-1.338,614.5920
-2.777,-36.924,-0.674,614.8917
-2.777,-36.924,-0.010,615.1717
-2.777,-36.924,0.654,615.4075
-2.777,-36.924,1.318,615.5897
-2.777,-36.924,1.982,615.8513
-2.777,-36.924,2.647,616.1878
-2.777,-36.924,3.311,616.4938
-2.777,-36.924,3.975,616.7646
-2.777,-36.924,4.639,617.0634
-2.777,-36.924,5.303,617.3667
-2.777,-36.924,5.967,617.6660
-2.777,-36.924,6.631,617.9911
-2.777,-36.924,7.295,618.3172
-2.777,-36.924,7.959,618.6008
-2.777,-36.924,8.624,618.9124
-2.777,-36.924,9.288,619.2269
-2.777,-36.924,9.952,619.5435
-2.777,-36.924,10.616,619.8427
-2.777,-36.924,11.280,620.1345
-2.777,-36.924,11.944,620.4318
-2.777,-36.924,12.608,620.7060
-2.777,-36.924,13.272,620.9530
-2.777,-36.924,13.936,621.2267
-2.777,-36.924,14.600,621.5117
-2.777,-36.924,15.265,621.7396
-2.777,-36.924,15.929,621.9760
-2.777,-36.924,16.593,622.2232
-2.777,-36.924,17.257,622.4237
-2.777,-36.924,17.921,622.6220
-2.777,-36.924,18.585,622.7847
-2.777,-36.924,19.249,622.9615
-2.777,-36.924,19.913,623.1426
-2.777,-36.924,20.577,623.2800
-2.777,-36.924,21.242,623.3568
-2.777,-36.924,21.906,623.4124
-2.777,-36.924,22.570,623.5092
-2.777,-36.924,23.234,623.5669
-2.777,-36.924,23.898,623.5776
-2.777,-36.924,24.562,623.5865
-2.777,-36.924,25.226,623.5744
-2.777,-36.924,25.890,623.5577
-2.777,-36.924,26.554,623.4844
-2.777,-36.924,27.219,623.4113
-2.777,-36.924,27.883,623.2818
-2.777,-36.924,28.547,623.1314
-2.777,-36.924,29.211,623.0136
-2.777,-36.924,29.875,622.8517
-2.777,-36.924,30.539,622.7092
-2.777,-36.924,31.203,622.5829
-2.777,-36.924,31.867,622.4405
-2.777,-36.924,32.531,622.3148
-2.777,-36.924,33.196,622.1989
-2.777,-36.924,33.860,622.1224
-2.777,-35.788,-18.605,612.0711
-2.777,-35.788,-17.941,612.1064
