x,y,z,k
29.039,46.799,29.866,574.3055
29.039,46.799,30.467,574.5097
29.039,47.827,-17.064,587.7454
29.039,47.827,-16.462,587.8655
29.039,47.827,-15.860,588.0685
29.039,47.827,-15.259,588.3389
29.039,47.827,-14.657,588.6091
29.039,47.827,-14.055,588.9243
29.039,47.827,-13.454,589.2612
29.039,47.827,-12.852,589.6464
29.039,47.827,-12.250,590.1159
29.039,47.827,-11.649,590.5721
29.039,47.827,-11.047,591.0649
29.039,47.827,-10.445,591.6223
29.039,47.827,-9.844,592.2035
29.039,47.827,-9.242,592.7340
29.039,47.827,-8.640,593.1860
29.039,47.827,-8.039,593.4992
29.039,47.827,-7.437,593.5266
29.039,47.827,-6.835,593.1080
29.039,47.827,-6.234,592.2121
29.039,47.827,-5.632,590.9469
29.039,47.827,-5.030,589.4185
29.039,47.827,-4.429,587.7462
29.039,47.827,-3.827,586.0062
29.039,47.827,-3.225,584.3300
29.039,47.827,-2.624,582.8496
29.039,47.827,-2.022,581.6317
29.039,47.827,-1.421,580.7217
29.039,47.827,-0.819,580.1295
29.039,47.827,-0.217,579.7902
29.039,47.827,0.384,579.5409
29.039,47.827,0.986,579.2136
29.039,47.827,1.588,578.7121
29.039,47.827,2.189,578.0329
29.039,47.827,2.791,577.2341
29.039,47.827,3.393,576.3978
29.039,47.827,3.994,575.6147
29.039,47.827,4.596,574.9973
29.039,47.827,5.198,574.6110
29.039,47.827,5.799,574.4565
29.039,47.827,6.401,574.4631
29.039,47.827,7.003,574.5214
29.039,47.827,7.604,574.4736
29.039,47.827,8.206,574.1291
29.039,47.827,8.808,573.3508
29.039,47.827,9.409,572.1369
29.039,47.827,10.011,570.6518
29.039,47.827,10.613,569.0232
29.039,47.827,11.214,567.3196
29.039,47.827,11.816,565.6102
29.039,47.827,12.418,564.0314
29.039,47.827,13.019,562.6807
29.039,47.827,13.621,561.5890
29.039,47.827,14.223,560.9163
29.039,47.827,14.824,560.5833
29.039,47.827,15.426,560.6124
29.039,47.827,16.028,560.9759
29.039,47.827,16.629,561.6099
29.039,47.827,17.231,562.3485
29.039,47.827,17.833,563.1671
29.039,47.827,18.434,564.0753
29.039,47.827,19.036,565.0491
29.039,47.827,19.637,565.9075
29.039,47.827,20.239,566.7341
29.039,47.827,20.841,567.6105
29.039,47.827,21.442,568.4352
29.039,47.827,22.044,569.1707
29.039,47.827,22.646,569.8192
29.039,47.827,23.247,570.4451
29.039,47.827,23.849,571.0468
29.039,47.827,24.451,571.6309
29.039,47.827,25.052,572.0986
29.039,47.827,25.654,572.5029
29.039,47.827,26.256,572.9083
29.039,47.827,26.857,573.3223
29.039,47.827,27.459,573.6682
29.039,47.827,28.061,573.9669
29.039,47.827,28.662,574.2218
29.039,47.827,29.264,574.4982
29.039,47.827,29.866,574.7772
29.039,47.827,30.467,574.9842
29.039,48.856,-17.064,587.6438
29.039,48.856,-16.462,587.7858
29.039,48.856,-15.860,588.0058
29.039,48.856,-15.259,588.2659
29.039,48.856,-14.657,588.5224
29.039,48.856,-14.055,588.8310
29.039,48.856,-13.454,589.1598
29.039,48.856,-12.852,589.5165
29.039,48.856,-12.250,589.9429
29.039,48.856,-11.649,590.3755
29.039,48.856,-11.047,590.8050
29.039,48.856,-10.445,591.2534
29.039,48.856,-9.844,591.6873
29.039,48.856,-9.242,592.0597
29.039,48.856,-8.640,592.3389
29.039,48.856,-8.039,592.4325
29.039,48.856,-7.437,592.2893
29.039,48.856,-6.835,591.8346
29.039,48.856,-6.234,591.0298
29.039,48.856,-5.632,589.9212
29.039,48.856,-5.030,588.5928
29.039,48.856,-4.429,587.1577
29.039,48.856,-3.827,585.7006
29.039,48.856,-3.225,584.3167
29.039,48.856,-2.624,583.1056
29.039,48.856,-2.022,582.1139
29.039,48.856,-1.421,581.3755
29.039,48.856,-0.819,580.8644
29.039,48.856,-0.217,580.4946
29.039,48.856,0.384,580.1347
29.039,48.856,0.986,579.6637
29.039,48.856,1.588,579.0286
29.039,48.856,2.189,578.2404
29.039,48.856,2.791,577.3490
29.039,48.856,3.393,576.4209
29.039,48.856,3.994,575.5326
29.039,48.856,4.596,574.7616
29.039,48.856,5.198,574.1496
29.039,48.856,5.799,573.6916
29.039,48.856,6.401,573.3468
29.039,48.856,7.003,573.0653
29.039,48.856,7.604,572.7298
29.039,48.856,8.206,572.1954
29.039,48.856,8.808,571.3718
29.039,48.856,9.409,570.2667
29.039,48.856,10.011,568.9692
29.039,48.856,10.613,567.5252
29.039,48.856,11.214,566.0330
29.039,48.856,11.816,564.5769
29.039,48.856,12.418,563.2958
29.039,48.856,13.019,562.1706
29.039,48.856,13.621,561.2882
29.039,48.856,14.223,560.7760
29.039,48.856,14.824,560.5541
29.039,48.856,15.426,560.6245
29.039,48.856,16.028,560.9850
29.039,48.856,16.629,561.5476
29.039,48.856,17.231,562.2392
29.039,48.856,17.833,563.0316
29.039,48.856,18.434,563.8884
29.039,48.856,19.036,564.8006
29.039,48.856,19.637,565.6343
29.039,48.856,20.239,566.4579
29.039,48.856,20.841,567.3049
29.039,48.856,21.442,568.0986
29.039,48.856,22.044,568.8547
29.039,48.856,22.646,569.5893
29.039,48.856,23.247,570.2822
29.039,48.856,23.849,570.9258
29.039,48.856,24.451,571.5435
29.039,48.856,25.052,572.0742
29.039,48.856,25.654,572.5766
29.039,48.856,26.256,573.0816
29.039,48.856,26.857,573.5489
29.039,48.856,27.459,573.9516
29.039,48.856,28.061,574.3317
29.039,48.856,28.662,574.6675
29.039,48.856,29.264,574.9772
29.039,48.856,29.866,575.2984
29.039,48.856,30.467,575.5420
29.039,49.884,-17.064,587.2210
29.039,49.884,-16.462,587.3671
29.039,49.884,-15.860,587.5951
29.039,49.884,-15.259,587.8414
29.039,49.884,-14.657,588.0801
29.039,49.884,-14.055,588.3558
29.039,49.884,-13.454,588.6513
29.039,49.884,-12.852,588.9681
29.039,49.884,-12.250,589.3190
29.039,49.884,-11.649,589.6821
29.039,49.884,-11.047,590.0211
29.039,49.884,-10.445,590.3566
29.039,49.884,-9.844,590.6461
29.039,49.884,-9.242,590.8558
29.039,49.884,-8.640,590.9658
29.039,49.884,-8.039,590.8994
29.039,49.884,-7.437,590.6436
29.039,49.884,-6.835,590.1636
29.039,49.884,-6.234,589.4396
29.039,49.884,-5.632,588.5025
29.039,49.884,-5.030,587.4129
29.039,49.884,-4.429,586.2432
29.039,49.884,-3.827,585.0674
29.039,49.884,-3.225,583.9481
29.039,49.884,-2.624,582.9512
29.039,49.884,-2.022,582.1088
29.039,49.884,-1.421,581.4376
29.039,49.884,-0.819,580.9075
29.039,49.884,-0.217,580.4513
29.039,49.884,0.384,579.9843
29.039,49.884,0.986,579.4333
29.039,49.884,1.588,578.7674
29.039,49.884,2.189,577.9931
29.039,49.884,2.791,577.1394
29.039,49.884,3.393,576.2456
29.039,49.884,3.994,575.3628
29.039,49.884,4.596,574.5418
29.039,49.884,5.198,573.8200
29.039,49.884,5.799,573.1930
29.039,49.884,6.401,572.6265
29.039,49.884,7.003,572.0880
29.039,49.884,7.604,571.5092
29.039,49.884,8.206,570.8153
29.039,49.884,8.808,569.9457
29.039,49.884,9.409,568.8897
29.039,49.884,10.011,567.7000
29.039,49.884,10.613,566.4052
29.039,49.884,11.214,565.0897
29.039,49.884,11.816,563.8395
29.039,49.884,12.418,562.7398
29.039,49.884,13.019,561.8036
29.039,49.884,13.621,561.0874
29.039,49.884,14.223,560.6879
29.039,49.884,14.824,560.5231
29.039,49.884,15.426,560.5836
29.039,49.884,16.028,560.8996
29.039,49.884,16.629,561.3746
29.039,49.884,17.231,562.0190
29.039,49.884,17.833,562.7651
29.039,49.884,18.434,563.5596
29.039,49.884,19.036,564.3814
29.039,49.884,19.637,565.2081
29.039,49.884,20.239,566.0465
29.039,49.884,20.841,566.8557
29.039,49.884,21.442,567.6362
29.039,49.884,22.044,568.3795
29.039,49.884,22.646,569.1218
29.039,49.884,23.247,569.8075
29.039,49.884,23.849,570.4549
29.039,49.884,24.451,571.0876
29.039,49.884,25.052,571.6765
29.039,49.884,25.654,572.2517
29.039,49.884,26.256,572.8154
29.039,49.884,26.857,573.3430
29.039,49.884,27.459,573.8222
29.039,49.884,28.061,574.2939
29.039,49.884,28.662,574.7074
29.039,49.884,29.264,575.0535
29.039,49.884,29.866,575.4319
29.039,49.884,30.467,575.7356
29.039,50.913,-17.064,586.8097
29.039,50.913,-16.462,586.9358
29.039,50.913,-15.860,587.1471
29.039,50.913,-15.259,587.3976
29.039,50.913,-14.657,587.6361
29.039,50.913,-14.055,587.8802
29.039,50.913,-13.454,588.1202
29.039,50.913,-12.852,588.4004
29.039,50.913,-12.250,588.7167
29.039,50.913,-11.649,589.0332
29.039,50.913,-11.047,589.2973
29.039,50.913,-10.445,589.5196
29.039,50.913,-9.844,589.6941
29.039,50.913,-9.242,589.8088
29.039,50.913,-8.640,589.8123
29.039,50.913,-8.039,589.6571
29.039,50.913,-7.437,589.3544
29.039,50.913,-6.835,588.8794
29.039,50.913,-6.234,588.2258
29.039,50.913,-5.632,587.4235
29.039,50.913,-5.030,586.5052
29.039,50.913,-4.429,585.5259
29.039,50.913,-3.827,584.5383
29.039,50.913,-3.225,583.5897
29.039,50.913,-2.624,582.7231
29.039,50.913,-2.022,581.9592
29.039,50.913,-1.421,581.3087
29.039,50.913,-0.819,580.7478
29.039,50.913,-0.217,580.2268
29.039,50.913,0.384,579.6956
29.039,50.913,0.986,579.1083
29.039,50.913,1.588,578.4415
29.039,50.913,2.189,577.6978
29.039,50.913,2.791,576.8930
29.039,50.913,3.393,576.0513
29.039,50.913,3.994,575.2008
29.039,50.913,4.596,574.3766
29.039,50.913,5.198,573.6148
29.039,50.913,5.799,572.9113
29.039,50.913,6.401,572.2402
29.039,50.913,7.003,571.5736
29.039,50.913,7.604,570.8725
29.039,50.913,8.206,570.0917
29.039,50.913,8.808,569.1900
29.039,50.913,9.409,568.1610
29.039,50.913,10.011,567.0404
29.039,50.913,10.613,565.8507
29.039,50.913,11.214,564.6555
29.039,50.913,11.816,563.5003
29.039,50.913,12.418,562.4831
29.039,50.913,13.019,561.6588
29.039,50.913,13.621,561.0257
29.039,50.913,14.223,560.6615
29.039,50.913,14.824,560.4972
29.039,50.913,15.426,560.5522
29.039,50.913,16.028,560.8223
29.039,50.913,16.629,561.2156
29.039,50.913,17.231,561.7923
29.039,50.913,17.833,562.4661
29.039,50.913,18.434,563.1943
29.039,50.913,19.036,563.9574
29.039,50.913,19.637,564.7894
29.039,50.913,20.239,565.6383
29.039,50.913,20.841,566.4467
29.039,50.913,21.442,567.2436
29.039,50.913,22.044,567.9668
29.039,50.913,22.646,568.6775
29.039,50.913,23.247,569.3347
29.039,50.913,23.849,569.9682
29.039,50.913,24.451,570.6194
29.039,50.913,25.052,571.2372
29.039,50.913,25.654,571.8313
29.039,50.913,26.256,572.4192
29.039,50.913,26.857,573.0001
29.039,50.913,27.459,573.5242
29.039,50.913,28.061,574.0425
29.039,50.913,28.662,574.5087
29.039,50.913,29.264,574.9092
29.039,50.913,29.866,575.3296
29.039,50.913,30.467,575.6933
29.815,-50.913,-17.064,598.2237
29.815,-50.913,-16.462,598.3086
29.815,-50.913,-15.860,598.4227
29.815,-50.913,-15.259,598.5531
29.815,-50.913,-14.657,598.6986
29.815,-50.913,-14.055,598.8583
29.815,-50.913,-13.454,599.0073
29.815,-50.913,-12.852,599.1362
29.815,-50.913,-12.250,599.2452
29.815,-50.913,-11.649,599.3526
29.815,-50.913,-11.047,599.4426
29.815,-50.913,-10.445,599.4766
29.815,-50.913,-9.844,599.4245
29.815,-50.913,-9.242,599.2689
29.815,-50.913,-8.640,599.0233
29.815,-50.913,-8.039,598.6553
29.815,-50.913,-7.437,598.1042
29.815,-50.913,-6.835,597.3772
29.815,-50.913,-6.234,596.4800
29.815,-50.913,-5.632,595.4267
29.815,-50.913,-5.030,594.2483
29.815,-50.913,-4.429,592.9970
29.815,-50.913,-3.827,591.7274
29.815,-50.913,-3.225,590.4781
29.815,-50.913,-2.624,589.3033
29.815,-50.913,-2.022,588.2493
29.815,-50.913,-1.421,587.3480
29.815,-50.913,-0.819,586.6155
29.815,-50.913,-0.217,586.0405
29.815,-50.913,0.384,585.6017
29.815,-50.913,0.986,585.2635
29.815,-50.913,1.588,584.9739
29.815,-50.913,2.189,584.6948
29.815,-50.913,2.791,584.3986
29.815,-50.913,3.393,584.0682
29.815,-50.913,3.994,583.7062
29.815,-50.913,4.596,583.3283
29.815,-50.913,5.198,582.9461
29.815,-50.913,5.799,582.5737
29.815,-50.913,6.401,582.2309
29.815,-50.913,7.003,581.9330
29.815,-50.913,7.604,581.6942
29.815,-50.913,8.206,581.5191
29.815,-50.913,8.808,581.3983
29.815,-50.913,9.409,581.3058
29.815,-50.913,10.011,581.2082
29.815,-50.913,10.613,581.0922
29.815,-50.913,11.214,580.9578
29.815,-50.913,11.816,580.8186
29.815,-50.913,12.418,580.6323
29.815,-50.913,13.019,580.3623
29.815,-50.913,13.621,580.0709
29.815,-50.913,14.223,579.7641
29.815,-50.913,14.824,579.4506
29.815,-50.913,15.426,579.1172
29.815,-50.913,16.028,578.7527
29.815,-50.913,16.629,578.4190
29.815,-50.913,17.231,578.0973
29.815,-50.913,17.833,577.7672
29.815,-50.913,18.434,577.4028
29.815,-50.913,19.036,577.0786
29.815,-50.913,19.637,576.7803
29.815,-50.913,20.239,576.4893
29.815,-50.913,20.841,576.2183
29.815,-50.913,21.442,575.9329
29.815,-50.913,22.044,575.6908
29.815,-50.913,22.646,575.4443
29.815,-50.913,23.247,575.1914
29.815,-50.913,23.849,574.9363
29.815,-50.913,24.451,574.6766
29.815,-50.913,25.052,574.4326
29.815,-50.913,25.654,574.2007
29.815,-50.913,26.256,573.9681
29.815,-50.913,26.857,573.6781
29.815,-50.913,27.459,573.4350
29.815,-50.913,28.061,573.2371
29.815,-50.913,28.662,573.0253
29.815,-50.913,29.264,572.7957
29.815,-50.913,29.866,572.5615
29.815,-50.913,30.467,572.3777
29.815,-49.884,-17.064,598.8833
29.815,-49.884,-16.462,598.9869
29.815,-49.884,-15.860,599.1304
29.815,-49.884,-15.259,599.3022
29.815,-49.884,-14.657,599.4962
29.815,-49.884,-14.055,599.6921
29.815,-49.884,-13.454,599.8768
29.815,-49.884,-12.852,600.0651
29.815,-49.884,-12.250,600.2567
29.815,-49.884,-11.649,600.4457
29.815,-49.884,-11.047,600.5983
29.815,-49.884,-10.445,600.6953
29.815,-49.884,-9.844,600.7348
29.815,-49.884,-9.242,600.6729
29.815,-49.884,-8.640,600.4770
29.815,-49.884,-8.039,600.1159
29.815,-49.884,-7.437,599.5257
29.815,-49.884,-6.835,598.7138
29.815,-49.884,-6.234,597.6781
29.815,-49.884,-5.632,596.4275
29.815,-49.884,-5.030,595.0177
29.815,-49.884,-4.429,593.5043
29.815,-49.884,-3.827,591.9549
29.815,-49.884,-3.225,590.4361
29.815,-49.884,-2.624,589.0207
29.815,-49.884,-2.022,587.7686
29.815,-49.884,-1.421,586.7224
29.815,-49.884,-0.819,585.9052
29.815,-49.884,-0.217,585.3148
29.815,-49.884,0.384,584.9242
29.815,-49.884,0.986,584.6714
29.815,-49.884,1.588,584.4751
29.815,-49.884,2.189,584.2718
29.815,-49.884,2.791,584.0248
29.815,-49.884,3.393,583.7101
29.815,-49.884,3.994,583.3312
29.815,-49.884,4.596,582.9104
29.815,-49.884,5.198,582.4662
29.815,-49.884,5.799,582.0293
29.815,-49.884,6.401,581.6304
29.815,-49.884,7.003,581.2897
29.815,-49.884,7.604,581.0335
29.815,-49.884,8.206,580.8516
29.815,-49.884,8.808,580.7268
29.815,-49.884,9.409,580.6423
29.815,-49.884,10.011,580.5710
29.815,-49.884,10.613,580.4774
29.815,-49.884,11.214,580.3360
29.815,-49.884,11.816,580.1543
29.815,-49.884,12.418,579.9226
29.815,-49.884,13.019,579.6493
29.815,-49.884,13.621,579.3234
29.815,-49.884,14.223,578.9554
29.815,-49.884,14.824,578.5756
29.815,-49.884,15.426,578.1871
29.815,-49.884,16.028,577.7749
29.815,-49.884,16.629,577.3811
29.815,-49.884,17.231,576.9967
29.815,-49.884,17.833,576.6253
29.815,-49.884,18.434,576.2699
29.815,-49.884,19.036,575.9535
29.815,-49.884,19.637,575.6701
29.815,-49.884,20.239,575.3851
29.815,-49.884,20.841,575.1128
29.815,-49.884,21.442,574.8252
29.815,-49.884,22.044,574.5589
29.815,-49.884,22.646,574.2850
29.815,-49.884,23.247,574.0307
29.815,-49.884,23.849,573.7753
29.815,-49.884,24.451,573.5302
29.815,-49.884,25.052,573.3086
29.815,-49.884,25.654,573.0676
29.815,-49.884,26.256,572.8269
29.815,-49.884,26.857,572.5532
29.815,-49.884,27.459,572.3155
29.815,-49.884,28.061,572.0997
29.815,-49.884,28.662,571.8908
29.815,-49.884,29.264,571.6761
29.815,-49.884,29.866,571.4475
29.815,-49.884,30.467,571.2659
29.815,-48.856,-17.064,599.7406
29.815,-48.856,-16.462,599.8725
29.815,-48.856,-15.860,600.0705
29.815,-48.856,-15.259,600.3060
29.815,-48.856,-14.657,600.5567
29.815,-48.856,-14.055,600.8092
29.815,-48.856,-13.454,601.0774
29.815,-48.856,-12.852,601.3711
29.815,-48.856,-12.250,601.6705
29.815,-48.856,-11.649,601.9597
29.815,-48.856,-11.047,602.2255
29.815,-48.856,-10.445,602.4757
29.815,-48.856,-9.844,602.6744
29.815,-48.856,-9.242,602.7506
29.815,-48.856,-8.640,602.6520
29.815,-48.856,-8.039,602.3436
29.815,-48.856,-7.437,601.7444
29.815,-48.856,-6.835,600.8133
29.815,-48.856,-6.234,599.5417
29.815,-48.856,-5.632,597.9736
29.815,-48.856,-5.030,596.1940
29.815,-48.856,-4.429,594.2671
29.815,-48.856,-3.827,592.2888
29.815,-48.856,-3.225,590.3556
29.815,-48.856,-2.624,588.5635
29.815,-48.856,-2.022,586.9888
29.815,-48.856,-1.421,585.6885
29.815,-48.856,-0.819,584.7174
29.815,-48.856,-0.217,584.0996
29.815,-48.856,0.384,583.7983
29.815,-48.856,0.986,583.7073
29.815,-48.856,1.588,583.6852
29.815,-48.856,2.189,583.6229
29.815,-48.856,2.791,583.4661
29.815,-48.856,3.393,583.1867
29.815,-48.856,3.994,582.7870
29.815,-48.856,4.596,582.3002
29.815,-48.856,5.198,581.7645
29.815,-48.856,5.799,581.2344
29.815,-48.856,6.401,580.7411
29.815,-48.856,7.003,580.3028
29.815,-48.856,7.604,579.9835
29.815,-48.856,8.206,579.7989
29.815,-48.856,8.808,579.7100
29.815,-48.856,9.409,579.6499
29.815,-48.856,10.011,579.5897
29.815,-48.856,10.613,579.5206
29.815,-48.856,11.214,579.3947
29.815,-48.856,11.816,579.1954
29.815,-48.856,12.418,578.8898
29.815,-48.856,13.019,578.5540
29.815,-48.856,13.621,578.1752
29.815,-48.856,14.223,577.7359
29.815,-48.856,14.824,577.2657
29.815,-48.856,15.426,576.7809
29.815,-48.856,16.028,576.3079
29.815,-48.856,16.629,575.8493
29.815,-48.856,17.231,575.4232
29.815,-48.856,17.833,575.0312
29.815,-48.856,18.434,574.6825
29.815,-48.856,19.036,574.3420
29.815,-48.856,19.637,574.0448
29.815,-48.856,20.239,573.7574
29.815,-48.856,20.841,573.4690
29.815,-48.856,21.442,573.1848
29.815,-48.856,22.044,572.8983
29.815,-48.856,22.646,572.6015
29.815,-48.856,23.247,572.3466
29.815,-48.856,23.849,572.1119
29.815,-48.856,24.451,571.8672
29.815,-48.856,25.052,571.6522
29.815,-48.856,25.654,571.4119
29.815,-48.856,26.256,571.1702
29.815,-48.856,26.857,570.9190
29.815,-48.856,27.459,570.6748
29.815,-48.856,28.061,570.4302
29.815,-48.856,28.662,570.2008
29.815,-48.856,29.264,570.0010
29.815,-48.856,29.866,569.7832
29.815,-48.856,30.467,569.5831
29.815,-47.827,-17.064,600.5541
29.815,-47.827,-16.462,600.7244
29.815,-47.827,-15.860,600.9856
29.815,-47.827,-15.259,601.2772
29.815,-47.827,-14.657,601.5807
29.815,-47.827,-14.055,601.9090
29.815,-47.827,-13.454,602.2780
29.815,-47.827,-12.852,602.6783
29.815,-47.827,-12.250,603.0885
29.815,-47.827,-11.649,603.5150
29.815,-47.827,-11.047,603.9598
29.815,-47.827,-10.445,604.4002
29.815,-47.827,-9.844,604.7764
29.815,-47.827,-9.242,605.0519
29.815,-47.827,-8.640,605.1606
29.815,-47.827,-8.039,604.9797
29.815,-47.827,-7.437,604.3674
29.815,-47.827,-6.835,603.2829
29.815,-47.827,-6.234,601.7358
29.815,-47.827,-5.632,599.7860
29.815,-47.827,-5.030,597.5343
29.815,-47.827,-4.429,595.0961
29.815,-47.827,-3.827,592.6289
29.815,-47.827,-3.225,590.2378
29.815,-47.827,-2.624,588.0082
29.815,-47.827,-2.022,586.0320
29.815,-47.827,-1.421,584.3972
29.815,-47.827,-0.819,583.2152
29.815,-47.827,-0.217,582.5615
29.815,-47.827,0.384,582.3621
29.815,-47.827,0.986,582.4674
29.815,-47.827,1.588,582.6740
29.815,-47.827,2.189,582.8021
29.815,-47.827,2.791,582.7675
29.815,-47.827,3.393,582.5477
29.815,-47.827,3.994,582.1560
29.815,-47.827,4.596,581.6260
29.815,-47.827,5.198,580.9906
29.815,-47.827,5.799,580.3276
29.815,-47.827,6.401,579.7087
29.815,-47.827,7.003,579.1663
29.815,-47.827,7.604,578.7599
29.815,-47.827,8.206,578.5363
29.815,-47.827,8.808,578.4714
29.815,-47.827,9.409,578.4832
29.815,-47.827,10.011,578.4683
29.815,-47.827,10.613,578.3965
29.815,-47.827,11.214,578.2619
29.815,-47.827,11.816,578.0467
29.815,-47.827,12.418,577.7104
29.815,-47.827,13.019,577.2769
29.815,-47.827,13.621,576.7987
29.815,-47.827,14.223,576.2622
29.815,-47.827,14.824,575.7097
29.815,-47.827,15.426,575.1201
29.815,-47.827,16.028,574.5781
29.815,-47.827,16.629,574.0646
29.815,-47.827,17.231,573.6125
29.815,-47.827,17.833,573.1958
29.815,-47.827,18.434,572.8269
29.815,-47.827,19.036,572.4691
29.815,-47.827,19.637,572.1593
29.815,-47.827,20.239,571.8566
29.815,-47.827,20.841,571.5327
29.815,-47.827,21.442,571.2447
29.815,-47.827,22.044,570.9704
29.815,-47.827,22.646,570.6896
29.815,-47.827,23.247,570.4345
29.815,-47.827,23.849,570.2110
29.815,-47.827,24.451,569.9630
29.815,-47.827,25.052,569.7442
29.815,-47.827,25.654,569.4953
29.815,-47.827,26.256,569.2525
29.815,-47.827,26.857,569.0043
29.815,-47.827,27.459,568.7513
29.815,-47.827,28.061,568.4789
29.815,-47.827,28.662,568.2304
29.815,-47.827,29.264,568.0164
29.815,-47.827,29.866,567.7899
29.815,-47.827,30.467,567.5743
29.815,-46.799,-17.064,601.3126
29.815,-46.799,-16.462,601.5362
29.815,-46.799,-15.860,601.8475
29.815,-46.799,-15.259,602.1721
29.815,-46.799,-14.657,602.5307
29.815,-46.799,-14.055,602.9468
29.815,-46.799,-13.454,603.4070
29.815,-46.799,-12.852,603.8947
29.815,-46.799,-12.250,604.4271
29.815,-46.799,-11.649,605.0211
29.815,-46.799,-11.047,605.6557
29.815,-46.799,-10.445,606.2832
29.815,-46.799,-9.844,606.8881
29.815,-46.799,-9.242,607.4508
29.815,-46.799,-8.640,607.8260
29.815,-46.799,-8.039,607.7927
29.815,-46.799,-7.437,607.1611
29.815,-46.799,-6.835,605.9003
29.815,-46.799,-6.234,604.0204
29.815,-46.799,-5.632,601.6129
29.815,-46.799,-5.030,598.8581
29.815,-46.799,-4.429,595.9345
29.815,-46.799,-3.827,592.9996
29.815,-46.799,-3.225,590.1562
29.815,-46.799,-2.624,587.4991
29.815,-46.799,-2.022,585.1350
29.815,-46.799,-1.421,583.1684
29.815,-46.799,-0.819,581.7677
29.815,-46.799,-0.217,581.0794
29.815,-46.799,0.384,580.9471
29.815,-46.799,0.986,581.2046
29.815,-46.799,1.588,581.6352
29.815,-46.799,2.189,581.9746
29.815,-46.799,2.791,582.0942
29.815,-46.799,3.393,581.9615
29.815,-46.799,3.994,581.5972
29.815,-46.799,4.596,581.0504
29.815,-46.799,5.198,580.3540
29.815,-46.799,5.799,579.5829
29.815,-46.799,6.401,578.8250
29.815,-46.799,7.003,578.1426
29.815,-46.799,7.604,577.6300
29.815,-46.799,8.206,577.3335
29.815,-46.799,8.808,577.2381
29.815,-46.799,9.409,577.2763
29.815,-46.799,10.011,577.3103
29.815,-46.799,10.613,577.2317
29.815,-46.799,11.214,577.0538
29.815,-46.799,11.816,576.7766
29.815,-46.799,12.418,576.4120
29.815,-46.799,13.019,575.8958
29.815,-46.799,13.621,575.2900
29.815,-46.799,14.223,574.6200
29.815,-46.799,14.824,573.9561
29.815,-46.799,15.426,573.2719
29.815,-46.799,16.028,572.6373
29.815,-46.799,16.629,572.0616
29.815,-46.799,17.231,571.5705
29.815,-46.799,17.833,571.1175
29.815,-46.799,18.434,570.7101
29.815,-46.799,19.036,570.3478
29.815,-46.799,19.637,570.0416
29.815,-46.799,20.239,569.7276
29.815,-46.799,20.841,569.3933
29.815,-46.799,21.442,569.1037
29.815,-46.799,22.044,568.8448
29.815,-46.799,22.646,568.5881
29.815,-46.799,23.247,568.3385
29.815,-46.799,23.849,568.1041
29.815,-46.799,24.451,567.8456
29.815,-46.799,25.052,567.6026
29.815,-46.799,25.654,567.3502
29.815,-46.799,26.256,567.1197
29.815,-46.799,26.857,566.8960
29.815,-46.799,27.459,566.6581
29.815,-46.799,28.061,566.3793
29.815,-46.799,28.662,566.1213
29.815,-46.799,29.264,565.8824
29.815,-46.799,29.866,565.6468
29.815,-46.799,30.467,565.4420
29.815,-45.770,-17.064,601.9785
29.815,-45.770,-16.462,602.2332
29.815,-45.770,-15.860,602.5702
29.815,-45.770,-15.259,602.9373
29.815,-45.770,-14.657,603.3674
29.815,-45.770,-14.055,603.8551
29.815,-45.770,-13.454,604.3769
29.815,-45.770,-12.852,604.9377
29.815,-45.770,-12.250,605.5910
29.815,-45.770,-11.649,606.3263
29.815,-45.770,-11.047,607.1018
29.815,-45.770,-10.445,607.9041
29.815,-45.770,-9.844,608.7500
29.815,-45.770,-9.242,609.5838
29.815,-45.770,-8.640,610.1754
29.815,-45.770,-8.039,610.2327
29.815,-45.770,-7.437,609.5594
29.815,-45.770,-6.835,608.0780
29.815,-45.770,-6.234,605.8194
29.815,-45.770,-5.632,602.9781
29.815,-45.770,-5.030,599.8043
29.815,-45.770,-4.429,596.4872
29.815,-45.770,-3.827,593.1743
29.815,-45.770,-3.225,589.9838
29.815,-45.770,-2.624,587.0178
29.815,-45.770,-2.022,584.3728
29.815,-45.770,-1.421,582.1520
29.815,-45.770,-0.819,580.5755
29.815,-45.770,-0.217,579.8488
29.815,-45.770,0.384,579.7475
29.815,-45.770,0.986,580.1116
29.815,-45.770,1.588,580.7360
29.815,-45.770,2.189,581.2906
29.815,-45.770,2.791,581.6035
29.815,-45.770,3.393,581.6196
29.815,-45.770,3.994,581.3571
29.815,-45.770,4.596,580.8675
29.815,-45.770,5.198,580.1842
29.815,-45.770,5.799,579.3851
29.815,-45.770,6.401,578.5636
29.815,-45.770,7.003,577.7710
29.815,-45.770,7.604,577.1261
29.815,-45.770,8.206,576.7043
29.815,-45.770,8.808,576.4857
29.815,-45.770,9.409,576.4111
29.815,-45.770,10.011,576.3716
29.815,-45.770,10.613,576.2230
29.815,-45.770,11.214,575.9466
29.815,-45.770,11.816,575.5640
29.815,-45.770,12.418,575.0954
29.815,-45.770,13.019,574.4795
29.815,-45.770,13.621,573.7486
29.815,-45.770,14.223,572.9467
29.815,-45.770,14.824,572.1265
29.815,-45.770,15.426,571.3294
29.815,-45.770,16.028,570.5791
29.815,-45.770,16.629,569.9279
